,_filename_0,left_eye_x,left_eye_y,right_eye_x,right_eye_y,mouth_x,mouth_y,left_ear1_x,left_ear1_y,left_ear2_x,left_ear2_y,left_ear3_x,left_ear3_y,right_ear1_x,right_ear1_y,right_ear2_x,right_ear2_y,right_ear3_x,right_ear3_y
10,00000002_001.jpg,0.3623046875,0.5846354166666666,0.5908203125,0.5989583333333334,0.4501953125,0.8658854166666666,0.2587890625,0.3658854166666667,0.119140625,0.04296875,0.375,0.20963541666666666,0.6513671875,0.22135416666666666,0.91015625,0.0078125,0.6943359375,0.390625
11,00000002_008.jpg,0.49866666666666665,0.37,0.7866666666666666,0.372,0.7226666666666667,0.568,0.232,0.316,0.21333333333333335,0.006,0.4693333333333333,0.19,0.712,0.196,0.928,0.078,0.84,0.32
12,00000002_026.jpg,0.306,0.4266666666666667,0.41,0.4186666666666667,0.364,0.5386666666666666,0.234,0.37333333333333335,0.218,0.216,0.3,0.304,0.396,0.296,0.47,0.19466666666666665,0.47,0.34933333333333333
13,00000003_007.jpg,0.658,0.30933333333333335,0.8,0.30933333333333335,0.746,0.48,0.554,0.192,0.556,0.0,0.652,0.09066666666666667,0.782,0.09333333333333334,0.898,0.008,0.856,0.20266666666666666
14,00000003_009.jpg,0.594,0.3893333333333333,0.726,0.4026666666666667,0.646,0.5413333333333333,0.516,0.264,0.504,0.112,0.578,0.17066666666666666,0.762,0.2,0.856,0.16,0.802,0.30666666666666664
15,00000003_012.jpg,0.27479338842975204,0.31,0.3512396694214876,0.308,0.31611570247933884,0.374,0.17148760330578514,0.26,0.19008264462809918,0.174,0.25413223140495866,0.214,0.34297520661157027,0.212,0.4194214876033058,0.176,0.390495867768595,0.252
16,00000003_013.jpg,0.17234468937875752,0.4483985765124555,0.2565130260521042,0.4626334519572954,0.19238476953907815,0.5907473309608541,0.156312625250501,0.30604982206405695,0.13226452905811623,0.1601423487544484,0.19238476953907815,0.28113879003558717,0.2725450901803607,0.302491103202847,0.3346693386773547,0.20640569395017794,0.35070140280561124,0.3594306049822064
17,00000003_015.jpg,0.22540983606557377,0.2099609375,0.2838114754098361,0.2265625,0.23565573770491804,0.2490234375,0.19569672131147542,0.1728515625,0.17008196721311475,0.12109375,0.21106557377049182,0.1650390625,0.33299180327868855,0.1923828125,0.39036885245901637,0.177734375,0.3668032786885246,0.2138671875
18,00000003_020.jpg,0.273972602739726,0.3515625,0.6113013698630136,0.3955078125,0.4023972602739726,0.5224609375,0.05136986301369863,0.240234375,0.11472602739726027,0.0283203125,0.339041095890411,0.169921875,0.6558219178082192,0.2109375,0.9691780821917808,0.1298828125,0.8321917808219178,0.3349609375
19,00000003_024.jpg,0.512,0.24266666666666667,0.582,0.24266666666666667,0.552,0.31733333333333336,0.452,0.2,0.444,0.08,0.504,0.14933333333333335,0.586,0.14666666666666667,0.644,0.08266666666666667,0.626,0.20266666666666666
20,00000003_026.jpg,0.37066666666666664,0.438,0.5653333333333334,0.432,0.4666666666666667,0.544,0.25333333333333335,0.312,0.15466666666666667,0.14,0.336,0.262,0.584,0.256,0.7253333333333334,0.122,0.752,0.304
21,00000003_029.jpg,0.41745283018867924,0.402,0.6179245283018868,0.388,0.5047169811320755,0.534,0.32547169811320753,0.322,0.25707547169811323,0.16,0.42924528301886794,0.244,0.6698113207547169,0.234,0.8042452830188679,0.11,0.7948113207547169,0.302
22,00000004_003.jpg,0.344,0.35281837160751567,0.404,0.35073068893528186,0.374,0.407098121085595,0.292,0.3235908141962422,0.282,0.2567849686847599,0.344,0.2839248434237996,0.398,0.2818371607515658,0.454,0.24843423799582465,0.44,0.3173277661795407
23,00000004_007.jpg,0.37333333333333335,0.564,0.41333333333333333,0.564,0.39466666666666667,0.586,0.34933333333333333,0.548,0.344,0.516,0.376,0.532,0.4106666666666667,0.532,0.43733333333333335,0.508,0.432,0.546
24,00000004_008.jpg,0.4375,0.308,0.6,0.298,0.53,0.414,0.3325,0.25,0.2725,0.118,0.4225,0.178,0.5725,0.168,0.7125,0.08,0.695,0.224
25,00000004_012.jpg,0.6083984375,0.4107142857142857,0.7451171875,0.4336734693877551,0.6484375,0.5829081632653061,0.5751953125,0.27168367346938777,0.5380859375,0.09821428571428571,0.6533203125,0.22321428571428573,0.7578125,0.23979591836734693,0.861328125,0.14030612244897958,0.896484375,0.3227040816326531
26,00000004_018.jpg,0.452431289640592,0.37,0.6025369978858351,0.38,0.5137420718816068,0.488,0.3572938689217759,0.242,0.3594080338266385,0.074,0.47357293868921774,0.192,0.5940803382663847,0.2,0.733615221987315,0.11,0.6828752642706131,0.27
27,00000004_028.jpg,0.56640625,0.33421750663129973,0.6806640625,0.3169761273209549,0.6318359375,0.4416445623342175,0.478515625,0.2984084880636605,0.458984375,0.11007957559681697,0.55859375,0.1989389920424403,0.666015625,0.1856763925729443,0.7509765625,0.07161803713527852,0.7587890625,0.2612732095490716
28,00000005_000.jpg,0.3828125,0.4912023460410557,0.4990234375,0.4574780058651026,0.458984375,0.626099706744868,0.2724609375,0.41642228739002934,0.2294921875,0.20674486803519063,0.3583984375,0.29472140762463345,0.4677734375,0.26099706744868034,0.5478515625,0.09090909090909091,0.58984375,0.3093841642228739
29,00000005_001.jpg,0.38671875,0.36769759450171824,0.5615234375,0.3333333333333333,0.4970703125,0.48911798396334477,0.26171875,0.32989690721649484,0.2109375,0.11225658648339061,0.359375,0.23367697594501718,0.533203125,0.18556701030927836,0.623046875,0.009163802978235968,0.6484375,0.24398625429553264
30,00000005_012.jpg,0.3779296875,0.4322916666666667,0.4130859375,0.4296875,0.3974609375,0.4700520833333333,0.3603515625,0.4010416666666667,0.34375,0.3619791666666667,0.375,0.3684895833333333,0.41796875,0.3606770833333333,0.4404296875,0.33984375,0.4306640625,0.3919270833333333
31,00000005_017.jpg,0.476,0.39039039039039036,0.598,0.38738738738738737,0.538,0.5315315315315315,0.416,0.3123123123123123,0.386,0.15015015015015015,0.474,0.24324324324324326,0.6,0.24024024024024024,0.688,0.14114114114114115,0.658,0.3033033033033033
32,00000005_020.jpg,0.33126934984520123,0.348,0.7306501547987616,0.344,0.5603715170278638,0.502,0.0804953560371517,0.292,0.058823529411764705,0.06,0.33436532507739936,0.198,0.6439628482972136,0.192,0.8606811145510835,0.026,0.9040247678018576,0.29
33,00000005_022.jpg,0.58984375,0.4622395833333333,0.6806640625,0.4635416666666667,0.638671875,0.5559895833333334,0.5283203125,0.3919270833333333,0.5341796875,0.2682291666666667,0.599609375,0.3567708333333333,0.673828125,0.359375,0.7421875,0.2721354166666667,0.7392578125,0.3932291666666667
34,00000005_023.jpg,0.349609375,0.2752562225475842,0.4677734375,0.31478770131771594,0.3955078125,0.42752562225475843,0.302734375,0.17862371888726208,0.3310546875,0.007320644216691069,0.388671875,0.14055636896046853,0.470703125,0.1683748169838946,0.5537109375,0.08199121522693997,0.5302734375,0.25768667642752563
35,00000006_006.jpg,0.5244140625,0.4357894736842105,0.580078125,0.27263157894736845,0.689453125,0.4031578947368421,0.380859375,0.5031578947368421,0.2353515625,0.44,0.37890625,0.3505263157894737,0.427734375,0.23473684210526316,0.39453125,0.04631578947368421,0.505859375,0.16
36,00000006_008.jpg,0.39,0.4826666666666667,0.528,0.568,0.408,0.6773333333333333,0.344,0.37066666666666664,0.398,0.14666666666666667,0.462,0.33866666666666667,0.568,0.4026666666666667,0.71,0.3253333333333333,0.636,0.5413333333333333
37,00000006_009.jpg,0.58,0.312,0.642,0.364,0.572,0.386,0.57,0.234,0.62,0.17,0.63,0.25,0.692,0.304,0.772,0.32,0.718,0.366
38,00000006_011.jpg,0.556640625,0.5154185022026432,0.6201171875,0.4170337738619677,0.638671875,0.5477239353891337,0.4833984375,0.49632892804698975,0.40234375,0.4067547723935389,0.4990234375,0.39794419970631423,0.5419921875,0.33480176211453744,0.5419921875,0.18502202643171806,0.6103515625,0.3054331864904552
39,00000006_013.jpg,0.526,0.49476439790575916,0.61,0.4790575916230366,0.58,0.5732984293193717,0.462,0.43717277486910994,0.45,0.3298429319371728,0.52,0.38219895287958117,0.586,0.3717277486910995,0.642,0.2931937172774869,0.648,0.40575916230366493
40,00000006_016.jpg,0.47619047619047616,0.494140625,0.6216216216216216,0.4912109375,0.555984555984556,0.587890625,0.38481338481338484,0.435546875,0.33462033462033464,0.2861328125,0.462033462033462,0.37109375,0.6113256113256114,0.3681640625,0.7181467181467182,0.2802734375,0.6911196911196911,0.4287109375
41,00000006_022.jpg,0.616,0.5764705882352941,0.756,0.5735294117647058,0.686,0.7235294117647059,0.504,0.34411764705882353,0.486,0.17058823529411765,0.596,0.29705882352941176,0.768,0.2911764705882353,0.854,0.10588235294117647,0.858,0.3352941176470588
42,00000006_024.jpg,0.63,0.4837758112094395,0.738,0.528023598820059,0.658,0.6076696165191741,0.568,0.37168141592920356,0.586,0.18289085545722714,0.666,0.30678466076696165,0.782,0.35398230088495575,0.876,0.3008849557522124,0.866,0.49262536873156343
43,00000006_025.jpg,0.1885245901639344,0.3125,0.2527322404371585,0.318359375,0.21721311475409835,0.3486328125,0.1598360655737705,0.2685546875,0.13797814207650272,0.2294921875,0.1871584699453552,0.2607421875,0.2581967213114754,0.2666015625,0.3046448087431694,0.2470703125,0.2978142076502732,0.279296875
44,00000006_029.jpg,0.302,0.31,0.406,0.2925,0.362,0.4225,0.222,0.265,0.198,0.0875,0.306,0.1625,0.378,0.1525,0.452,0.045,0.484,0.225
45,00000007_000.jpg,0.346,0.4175,0.504,0.3975,0.438,0.57,0.232,0.3575,0.192,0.15,0.33,0.24,0.478,0.215,0.59,0.0775,0.596,0.3075
46,00000007_002.jpg,0.587890625,0.4244791666666667,0.6142578125,0.421875,0.609375,0.4596354166666667,0.556640625,0.40625,0.5517578125,0.3684895833333333,0.5771484375,0.38671875,0.607421875,0.3828125,0.625,0.3541666666666667,0.6171875,0.3997395833333333
47,00000007_004.jpg,0.462,0.384,0.596,0.38666666666666666,0.518,0.5253333333333333,0.39,0.304,0.364,0.09066666666666667,0.478,0.2,0.606,0.20533333333333334,0.706,0.096,0.71,0.32
48,00000007_007.jpg,0.41014799154334036,0.462,0.6363636363636364,0.468,0.5919661733615222,0.658,0.10993657505285412,0.376,0.13530655391120508,0.084,0.34460887949260044,0.256,0.5412262156448203,0.258,0.6849894291754757,0.118,0.6469344608879493,0.37
49,00000007_008.jpg,0.32831325301204817,0.3046875,0.5421686746987951,0.2822265625,0.44126506024096385,0.40234375,0.21385542168674698,0.2802734375,0.12198795180722892,0.0791015625,0.32680722891566266,0.1513671875,0.5256024096385542,0.1298828125,0.6551204819277109,0.0087890625,0.7379518072289156,0.22265625
50,00000007_012.jpg,0.60546875,0.41796875,0.7607421875,0.3466796875,0.7294921875,0.482421875,0.478515625,0.3916015625,0.390625,0.2001953125,0.5439453125,0.2568359375,0.6884765625,0.1923828125,0.771484375,0.0234375,0.83984375,0.2333984375
51,00000007_013.jpg,0.572,0.44144144144144143,0.69,0.44144144144144143,0.632,0.5795795795795796,0.494,0.35735735735735735,0.466,0.13213213213213212,0.57,0.23723723723723725,0.686,0.23423423423423423,0.79,0.13213213213213212,0.77,0.3483483483483483
52,00000007_022.jpg,0.416,0.45045045045045046,0.472,0.44744744744744747,0.444,0.5135135135135135,0.386,0.3933933933933934,0.344,0.3003003003003003,0.412,0.36036036036036034,0.476,0.36036036036036034,0.522,0.29429429429429427,0.518,0.38738738738738737
53,00000008_002.jpg,0.376,0.5732647814910026,0.474,0.44473007712082263,0.502,0.6272493573264781,0.216,0.5784061696658098,0.09,0.4961439588688946,0.242,0.4601542416452442,0.354,0.3161953727506427,0.382,0.10539845758354756,0.464,0.2467866323907455
54,00000008_003.jpg,0.451171875,0.4453125,0.5556640625,0.7369791666666666,0.333984375,0.6927083333333334,0.4970703125,0.18619791666666666,0.7001953125,0.020833333333333332,0.625,0.3619791666666667,0.7119140625,0.609375,1.001953125,0.74609375,0.7529296875,0.8763020833333334
55,00000008_007.jpg,0.352,0.5226666666666666,0.61,0.5413333333333333,0.48,0.72,0.152,0.49066666666666664,0.098,0.22933333333333333,0.262,0.39466666666666667,0.642,0.416,0.828,0.25866666666666666,0.77,0.536
56,00000008_018.jpg,0.19912472647702406,0.42857142857142855,0.29321663019693656,0.42857142857142855,0.24507658643326038,0.5192307692307693,0.14660831509846828,0.3598901098901099,0.12910284463894967,0.22527472527472528,0.2188183807439825,0.3076923076923077,0.2800875273522976,0.3076923076923077,0.3676148796498906,0.22252747252747251,0.3347921225382932,0.3598901098901099
57,00000008_028.jpg,0.692,0.2852852852852853,0.796,0.26426426426426425,0.734,0.3993993993993994,0.652,0.1981981981981982,0.624,0.04504504504504504,0.726,0.11711711711711711,0.798,0.1021021021021021,0.866,0.006006006006006006,0.876,0.14714714714714713
58,00000008_029.jpg,0.46,0.544,0.616,0.5573333333333333,0.534,0.7226666666666667,0.342,0.45066666666666666,0.328,0.192,0.46,0.38133333333333336,0.608,0.39466666666666667,0.756,0.296,0.68,0.4746666666666667
59,00000009_003.jpg,0.4716796875,0.4743777452415813,0.5576171875,0.4802342606149341,0.509765625,0.5783308931185944,0.419921875,0.404099560761347,0.4013671875,0.2562225475841874,0.466796875,0.34699853587115664,0.5751953125,0.35431918008784774,0.6484375,0.2752562225475842,0.6259765625,0.4172767203513909
60,00000009_004.jpg,0.40625,0.5168374816983895,0.4931640625,0.5051244509516838,0.44921875,0.6207906295754027,0.3720703125,0.43923865300146414,0.33984375,0.28111273792093705,0.4140625,0.3616398243045388,0.4951171875,0.3484626647144949,0.548828125,0.25768667642752563,0.5703125,0.40702781844802344
61,00000009_005.jpg,0.484375,0.4802342606149341,0.5234375,0.4890190336749634,0.49609375,0.5256222547584187,0.46875,0.4363103953147877,0.466796875,0.37774524158125916,0.4921875,0.42313323572474376,0.5302734375,0.4333821376281113,0.5625,0.4084919472913616,0.5576171875,0.46266471449487556
62,00000009_009.jpg,0.40130151843817785,0.476,0.735357917570499,0.478,0.6095444685466378,0.716,0.16268980477223427,0.368,0.13232104121475055,0.026,0.3492407809110629,0.204,0.7006507592190889,0.214,0.9240780911062907,0.074,0.8655097613882863,0.382
63,00000009_013.jpg,0.5377604166666666,0.373046875,0.6927083333333334,0.4072265625,0.6119791666666666,0.5078125,0.4153645833333333,0.2607421875,0.5390625,0.119140625,0.58984375,0.2412109375,0.7057291666666666,0.26953125,0.8541666666666666,0.2275390625,0.7447916666666666,0.341796875
64,00000009_015.jpg,0.6279296875,0.4466145833333333,0.7021484375,0.5013020833333334,0.625,0.5611979166666666,0.6142578125,0.3424479166666667,0.626953125,0.22526041666666666,0.666015625,0.3359375,0.7470703125,0.3919270833333333,0.83984375,0.3932291666666667,0.7919921875,0.4674479166666667
65,00000009_016.jpg,0.7421875,0.3333333333333333,0.78125,0.3763020833333333,0.7265625,0.3763020833333333,0.7451171875,0.2994791666666667,0.763671875,0.22265625,0.7890625,0.296875,0.82421875,0.3385416666666667,0.8779296875,0.34765625,0.833984375,0.4036458333333333
66,00000009_021.jpg,0.37890625,0.2578125,0.5026041666666666,0.259765625,0.4309895833333333,0.3408203125,0.328125,0.2158203125,0.2864583333333333,0.0947265625,0.390625,0.16796875,0.51171875,0.1708984375,0.62890625,0.1044921875,0.6197916666666666,0.2197265625
67,00000009_022.jpg,0.6650390625,0.3880208333333333,0.7275390625,0.3997395833333333,0.693359375,0.4674479166666667,0.6181640625,0.3333333333333333,0.626953125,0.23307291666666666,0.669921875,0.3059895833333333,0.7353515625,0.3203125,0.798828125,0.2760416666666667,0.763671875,0.3619791666666667
68,00000009_023.jpg,0.451171875,0.4596354166666667,0.4833984375,0.4544270833333333,0.4716796875,0.4869791666666667,0.421875,0.44921875,0.416015625,0.3971354166666667,0.4443359375,0.4205729166666667,0.4736328125,0.4153645833333333,0.4990234375,0.37890625,0.4970703125,0.4348958333333333
69,00000009_026.jpg,0.4462890625,0.4802342606149341,0.5947265625,0.4582723279648609,0.541015625,0.6471449487554904,0.3125,0.38653001464128844,0.326171875,0.12884333821376281,0.427734375,0.2547584187408492,0.5400390625,0.23865300146412885,0.634765625,0.08199121522693997,0.6376953125,0.3396778916544656
70,00000010_000.jpg,0.25757575757575757,0.354,0.43686868686868685,0.336,0.37373737373737376,0.46,0.13383838383838384,0.298,0.09090909090909091,0.132,0.25757575757575757,0.21,0.4065656565656566,0.2,0.5176767676767676,0.094,0.5378787878787878,0.26
71,00000010_003.jpg,0.345703125,0.22135416666666666,0.4267578125,0.23828125,0.400390625,0.3190104166666667,0.26171875,0.15494791666666666,0.2783203125,0.024739583333333332,0.330078125,0.11328125,0.41796875,0.13541666666666666,0.4794921875,0.0703125,0.4453125,0.19270833333333334
72,00000010_006.jpg,0.338,0.5462012320328542,0.666,0.5585215605749486,0.496,0.8459958932238193,0.18,0.3408624229979466,0.132,0.01642710472279261,0.39,0.20739219712525667,0.666,0.22587268993839835,0.938,0.07802874743326489,0.87,0.38193018480492813
73,00000010_027.jpg,0.279296875,0.34378378378378377,0.4228515625,0.3264864864864865,0.3681640625,0.45837837837837836,0.173828125,0.2789189189189189,0.140625,0.11243243243243244,0.26171875,0.18054054054054053,0.4033203125,0.1643243243243243,0.4931640625,0.05405405405405406,0.498046875,0.23675675675675675
74,00000010_028.jpg,0.4345703125,0.5385572139303483,0.6005859375,0.4502487562189055,0.58203125,0.6567164179104478,0.2763671875,0.5410447761194029,0.18359375,0.2798507462686567,0.3662109375,0.35074626865671643,0.51953125,0.26865671641791045,0.60546875,0.05472636815920398,0.681640625,0.32960199004975127
75,00000010_029.jpg,0.318359375,0.4348958333333333,0.4091796875,0.45703125,0.3486328125,0.5481770833333334,0.2734375,0.3697916666666667,0.2666015625,0.25,0.33203125,0.3346354166666667,0.41796875,0.35546875,0.4931640625,0.3072916666666667,0.4658203125,0.4166666666666667
76,00000011_001.jpg,0.4833984375,0.3196480938416422,0.576171875,0.3489736070381232,0.513671875,0.4442815249266862,0.412109375,0.23460410557184752,0.44921875,0.0469208211143695,0.5185546875,0.18035190615835778,0.578125,0.19941348973607037,0.68359375,0.12023460410557185,0.6630859375,0.3181818181818182
77,00000011_002.jpg,0.2734375,0.42668621700879766,0.4794921875,0.4310850439882698,0.3349609375,0.5777126099706745,0.203125,0.3709677419354839,0.2216796875,0.12756598240469208,0.3232421875,0.27126099706744866,0.4716796875,0.28005865102639294,0.603515625,0.12609970674486803,0.6201171875,0.39002932551319647
78,00000011_003.jpg,0.5751295336787565,0.562,0.6658031088082902,0.568,0.6139896373056994,0.62,0.5233160621761658,0.504,0.5207253886010362,0.436,0.582901554404145,0.496,0.6683937823834197,0.502,0.7435233160621761,0.452,0.727979274611399,0.52
79,00000011_004.jpg,0.3469387755102041,0.344,0.4857142857142857,0.336,0.4142857142857143,0.432,0.22653061224489796,0.308,0.23061224489795917,0.124,0.3489795918367347,0.2,0.47346938775510206,0.194,0.5857142857142857,0.092,0.6163265306122448,0.288
80,00000011_007.jpg,0.6083984375,0.4402730375426621,0.7001953125,0.6621160409556314,0.5322265625,0.6450511945392492,0.6552734375,0.29692832764505117,0.78515625,0.06825938566552901,0.7333984375,0.34812286689419797,0.7998046875,0.5443686006825939,0.9833984375,0.6177474402730375,0.82421875,0.7849829351535836
81,00000011_010.jpg,0.2521186440677966,0.338,0.4322033898305085,0.326,0.3559322033898305,0.468,0.13347457627118645,0.284,0.11440677966101695,0.06,0.23728813559322035,0.14,0.4279661016949153,0.13,0.538135593220339,0.044,0.538135593220339,0.26
82,00000011_014.jpg,0.446,0.378,0.546,0.382,0.484,0.464,0.366,0.328,0.36,0.194,0.458,0.266,0.544,0.272,0.644,0.204,0.648,0.34
83,00000011_015.jpg,0.4215349369988545,0.333984375,0.570446735395189,0.3486328125,0.4868270332187858,0.4404296875,0.32875143184421535,0.25390625,0.3333333333333333,0.111328125,0.43184421534937,0.203125,0.5693012600229095,0.2177734375,0.6941580756013745,0.12890625,0.6609392898052692,0.29296875
84,00000011_016.jpg,0.3955078125,0.5260416666666666,0.60546875,0.5338541666666666,0.5458984375,0.7825520833333334,0.2265625,0.3216145833333333,0.2646484375,0.022135416666666668,0.37109375,0.24348958333333334,0.5810546875,0.25390625,0.681640625,0.061197916666666664,0.6259765625,0.3424479166666667
85,00000011_020.jpg,0.436,0.5075075075075075,0.604,0.5105105105105106,0.486,0.6666666666666666,0.372,0.45345345345345345,0.344,0.1831831831831832,0.478,0.3303303303303303,0.6,0.3333333333333333,0.73,0.15915915915915915,0.734,0.4624624624624625
86,00000011_023.jpg,0.5826180257510729,0.3056640625,0.6931330472103004,0.2919921875,0.6534334763948498,0.380859375,0.5171673819742489,0.248046875,0.48819742489270385,0.1416015625,0.5826180257510729,0.1953125,0.6630901287553648,0.185546875,0.7317596566523605,0.1044921875,0.7532188841201717,0.21875
87,00000011_025.jpg,0.366,0.5852272727272727,0.438,0.5852272727272727,0.402,0.6676136363636364,0.306,0.5085227272727273,0.308,0.3778409090909091,0.356,0.4602272727272727,0.426,0.45738636363636365,0.46,0.3522727272727273,0.468,0.5028409090909091
88,00000011_027.jpg,0.416,0.35733333333333334,0.53,0.352,0.474,0.4746666666666667,0.362,0.27466666666666667,0.334,0.11466666666666667,0.42,0.2,0.526,0.19466666666666665,0.608,0.10933333333333334,0.598,0.26666666666666666
89,00000012_010.jpg,0.4954954954954955,0.382,0.6546546546546547,0.376,0.5855855855855856,0.46,0.39039039039039036,0.356,0.35135135135135137,0.198,0.4924924924924925,0.27,0.6366366366366366,0.264,0.7717717717717718,0.188,0.7357357357357357,0.346
90,00000012_025.jpg,0.356,0.49640287769784175,0.438,0.5011990407673861,0.398,0.5875299760191847,0.274,0.41007194244604317,0.298,0.27817745803357313,0.364,0.3764988009592326,0.424,0.38369304556354916,0.512,0.3261390887290168,0.472,0.4292565947242206
91,00000012_028.jpg,0.4677734375,0.2708333333333333,0.5302734375,0.2747395833333333,0.498046875,0.3268229166666667,0.427734375,0.22526041666666666,0.431640625,0.14453125,0.4677734375,0.1953125,0.5322265625,0.20182291666666666,0.5771484375,0.16145833333333334,0.5712890625,0.23697916666666666
92,00000013_005.jpg,0.306640625,0.4453125,0.40234375,0.3658854166666667,0.408203125,0.5286458333333334,0.201171875,0.3958333333333333,0.1123046875,0.31640625,0.2529296875,0.296875,0.341796875,0.22395833333333334,0.3779296875,0.08203125,0.4248046875,0.20963541666666666
93,00000013_006.jpg,0.466796875,0.3958333333333333,0.5751953125,0.39453125,0.5146484375,0.5104166666666666,0.4091796875,0.33203125,0.349609375,0.19270833333333334,0.44140625,0.2838541666666667,0.57421875,0.2825520833333333,0.671875,0.19270833333333334,0.6474609375,0.3346354166666667
94,00000013_011.jpg,0.476,0.45345345345345345,0.612,0.4894894894894895,0.534,0.6216216216216216,0.41,0.36036036036036034,0.422,0.16216216216216217,0.506,0.30930930930930933,0.614,0.33933933933933935,0.722,0.24024024024024024,0.692,0.44144144144144143
95,00000013_014.jpg,0.434,0.3663663663663664,0.51,0.3933933933933934,0.45,0.4774774774774775,0.4,0.26126126126126126,0.386,0.15015015015015015,0.45,0.22822822822822822,0.536,0.26426426426426425,0.618,0.21621621621621623,0.586,0.33633633633633636
96,00000013_017.jpg,0.466,0.3213213213213213,0.552,0.35135135135135137,0.492,0.43243243243243246,0.43,0.21621621621621623,0.428,0.0960960960960961,0.484,0.17717717717717718,0.584,0.2132132132132132,0.662,0.18618618618618618,0.632,0.29429429429429427
97,00000013_021.jpg,0.614,0.38738738738738737,0.708,0.3993993993993994,0.662,0.4774774774774775,0.554,0.36036036036036034,0.566,0.2012012012012012,0.632,0.3153153153153153,0.696,0.32432432432432434,0.768,0.22822822822822822,0.75,0.3813813813813814
98,00000013_022.jpg,0.562,0.46546546546546547,0.662,0.4264264264264264,0.622,0.5315315315315315,0.498,0.42342342342342343,0.42,0.32732732732732733,0.536,0.3783783783783784,0.66,0.3303303303303303,0.738,0.18018018018018017,0.716,0.33633633633633636
99,00000013_025.jpg,0.2998046875,0.55078125,0.39453125,0.53515625,0.3388671875,0.6458333333333334,0.2646484375,0.4778645833333333,0.2412109375,0.3697916666666667,0.3056640625,0.4309895833333333,0.392578125,0.4166666666666667,0.4404296875,0.3216145833333333,0.4580078125,0.4479166666666667
100,00000013_026.jpg,0.7890625,0.7122395833333334,0.8291015625,0.70703125,0.810546875,0.7552083333333334,0.7548828125,0.67578125,0.73046875,0.60546875,0.7685546875,0.6510416666666666,0.837890625,0.6432291666666666,0.869140625,0.59375,0.8642578125,0.6614583333333334
101,00000013_029.jpg,0.2975206611570248,0.48046875,0.49586776859504134,0.4619140625,0.4214876033057851,0.6064453125,0.19834710743801653,0.4013671875,0.14049586776859505,0.25,0.3071625344352617,0.3330078125,0.4724517906336088,0.31640625,0.6060606060606061,0.2119140625,0.6239669421487604,0.361328125
